1985/07/06	NA	39	70	23	53	17
1985/07/13	NA	02	28	42	06	81
1985/07/20	NA	33	03	29	02	37
1985/07/27	NA	68	85	40	73	29
1985/08/03	NA	31	32	23	10	89
1985/08/10	NA	89	90	44	48	79
1985/08/17	NA	30	69	75	21	52
1985/08/24	NA	22	28	57	65	55
1985/08/31	NA	29	67	03	64	53
1985/09/07	NA	75	87	27	01	33
1985/09/14	NA	38	40	13	09	28
1985/09/21	NA	14	46	80	41	27
1985/09/28	NA	39	55	36	25	28
1985/10/05	NA	11	79	67	47	83
1985/10/12	NA	06	90	40	71	43
1985/10/19	NA	79	29	33	73	84
1985/10/26	NA	20	57	53	38	03
1985/11/02	NA	70	81	85	69	80
1985/11/09	NA	07	33	30	62	63
1985/11/16	NA	63	88	42	11	05
1985/11/23	NA	80	36	28	50	23
1985/11/30	NA	26	56	58	13	40
1985/12/07	NA	73	63	69	03	17
1985/12/14	NA	12	76	39	67	50
1985/12/21	NA	84	46	86	16	18
1985/12/28	NA	42	21	75	05	34
1986/01/04	NA	43	42	61	70	51
1986/01/11	NA	59	48	90	15	84
1986/01/18	NA	57	47	50	44	65
1986/01/25	NA	51	12	27	03	28
1986/02/01	NA	63	12	74	02	26
1986/02/08	NA	51	14	80	08	56
1986/02/15	NA	69	10	64	39	05
1986/02/22	NA	78	16	85	51	03
1986/03/01	NA	69	11	01	35	66
1986/03/08	NA	72	14	32	26	80
1986/03/15	NA	17	62	58	40	83
1986/03/22	NA	32	23	12	57	67
1986/03/29	NA	06	47	57	87	14
1986/04/05	NA	87	73	15	04	58
1986/04/12	NA	23	15	11	89	38
1986/04/19	NA	22	62	20	43	01
1986/04/26	NA	61	89	81	65	52
1986/05/03	NA	64	10	47	19	29
1986/05/10	NA	45	25	81	28	35
1986/05/17	NA	73	67	70	02	09
1986/05/24	NA	33	03	50	24	75
1986/05/31	NA	24	55	44	25	82
1986/06/07	NA	30	02	68	82	86
1986/06/14	NA	32	84	09	10	70
1986/06/21	NA	63	49	38	24	69
1986/06/28	NA	66	68	38	63	10
1986/07/05	NA	58	51	68	72	90
1986/07/12	NA	27	47	69	07	40
1986/07/19	NA	88	79	42	58	14
1986/07/26	NA	06	71	33	15	43
1986/08/02	NA	54	42	64	31	14
1986/08/09	NA	03	37	29	57	49
1986/08/16	NA	63	87	49	71	90
1986/08/23	NA	63	86	74	06	34
1986/08/30	NA	07	45	32	01	78
1986/09/06	NA	06	90	45	44	12
1986/09/13	NA	16	47	33	57	56
1986/09/20	NA	80	90	55	23	62
1986/09/27	NA	12	52	69	59	62
1986/10/04	NA	01	26	25	83	56
1986/10/11	NA	16	07	53	06	59
1986/10/18	NA	02	86	28	35	81
1986/10/25	NA	55	86	18	53	54
1986/11/01	NA	85	45	51	27	86
1986/11/08	NA	43	24	34	07	41
1986/11/15	NA	49	52	31	17	18
1986/11/22	NA	21	33	78	41	71
1986/11/29	NA	82	75	69	54	07
1986/12/06	NA	61	46	25	34	22
1986/12/13	NA	78	38	64	89	53
1986/12/20	NA	18	45	05	44	70
1986/12/27	NA	31	68	12	07	69
1987/01/03	NA	51	55	87	40	80
1987/01/10	NA	61	17	24	13	39
1987/01/17	NA	05	16	63	48	49
1987/01/24	NA	44	05	09	75	70
1987/01/31	NA	26	52	89	59	87
1987/02/07	NA	16	85	62	08	28
1987/02/14	NA	01	18	38	67	80
1987/02/21	NA	75	64	13	44	21
1987/02/28	NA	81	56	18	64	70
1987/03/07	NA	01	32	71	69	73
1987/03/14	NA	65	70	31	52	67
1987/03/21	NA	87	74	30	60	84
1987/03/28	NA	31	86	17	77	05
1987/04/04	NA	49	02	51	41	53
1987/04/11	NA	56	25	20	88	27
1987/04/18	NA	47	39	22	04	26
1987/04/25	NA	19	42	67	53	79
1987/05/02	NA	87	74	79	23	60
1987/05/09	NA	43	68	11	77	24
1987/05/16	NA	36	43	54	15	61
1987/05/23	NA	14	55	18	89	74
1987/05/30	NA	08	83	38	69	15
1987/06/06	NA	63	58	35	07	54
1987/06/13	NA	05	20	55	77	35
1987/06/20	NA	12	02	69	84	43
1987/06/27	NA	24	22	77	27	88
1987/07/04	NA	35	26	08	28	27
1987/07/11	NA	54	43	52	53	19
1987/07/18	NA	05	12	39	08	29
1987/07/25	NA	54	88	49	42	51
1987/08/01	NA	45	80	03	55	14
1987/08/08	NA	73	46	90	13	85
1987/08/15	NA	76	74	61	14	34
1987/08/22	NA	31	01	17	37	88
1987/08/29	NA	51	71	21	76	73
1987/09/05	NA	56	75	63	59	23
1987/09/12	NA	50	42	83	69	08
1987/09/19	NA	76	79	13	57	90
1987/09/26	NA	42	35	03	83	34
1987/10/03	NA	40	65	64	47	36
1987/10/10	NA	25	29	63	52	31
1987/10/17	NA	42	06	13	18	47
1987/10/24	NA	40	41	17	26	50
1987/10/31	NA	51	52	45	76	46
1987/11/07	NA	58	62	08	75	01
1987/11/14	NA	12	59	09	42	71
1987/11/21	NA	36	51	82	70	24
1987/11/28	NA	24	65	34	74	80
1987/12/05	NA	87	48	61	77	53
1987/12/12	NA	76	02	10	80	63
1987/12/19	NA	73	02	90	42	71
1987/12/26	NA	36	64	35	18	70
1988/01/02	NA	18	21	42	33	76
1988/01/09	NA	19	72	63	33	06
1988/01/16	NA	05	78	16	27	11
1988/01/23	NA	08	61	14	07	13
1988/01/30	NA	74	12	64	23	41
1988/02/06	NA	06	73	85	69	19
1988/02/13	NA	15	62	20	57	17
1988/02/20	NA	05	61	53	49	48
1988/02/27	NA	88	29	61	45	90
1988/03/05	NA	53	71	84	73	56
1988/03/12	NA	67	39	17	69	82
1988/03/19	NA	34	51	42	44	90
1988/03/26	NA	84	15	64	27	48
1988/04/02	NA	66	83	52	78	22
1988/04/09	NA	73	19	53	02	59
1988/04/16	NA	15	40	25	17	54
1988/04/23	NA	19	12	36	70	10
1988/04/30	NA	41	90	54	38	26
1988/05/07	NA	35	46	73	54	36
1988/05/14	NA	44	12	10	77	48
1988/05/21	NA	22	81	17	62	12
1988/05/28	NA	37	14	36	03	84
1988/06/04	NA	13	41	61	47	15
1988/06/11	NA	21	33	39	81	30
1988/06/18	NA	70	14	10	51	30
1988/06/25	NA	27	67	54	29	02
1988/07/02	NA	79	22	71	67	90
1988/07/09	NA	75	23	88	15	07
1988/07/16	NA	13	51	88	79	50
1988/07/23	NA	15	34	37	13	04
1988/07/30	NA	44	36	35	41	13
1988/08/06	NA	56	28	59	57	62
1988/08/13	NA	01	11	90	29	66
1988/08/20	NA	87	45	89	06	05
1988/08/27	NA	24	22	32	74	29
1988/09/03	NA	71	14	05	72	26
1988/09/10	NA	75	49	01	79	11
1988/09/17	NA	29	15	80	85	21
1988/09/24	NA	87	28	26	16	12
1988/10/01	NA	20	32	63	90	69
1988/10/08	NA	33	64	25	68	30
1988/10/15	NA	52	58	40	76	13
1988/10/22	NA	53	33	79	28	22
1988/10/29	NA	34	31	28	64	02
1988/11/05	NA	70	52	47	73	78
1988/11/12	NA	87	32	37	79	47
1988/11/19	NA	76	09	57	37	50
1988/11/26	NA	75	22	12	18	29
1988/12/03	NA	04	70	57	29	08
1988/12/10	NA	83	53	15	69	05
1988/12/17	NA	31	72	68	70	36
1988/12/24	NA	67	51	37	66	23
1988/12/31	NA	41	22	19	90	46
1989/01/07	NA	40	26	15	17	65
1989/01/14	NA	06	39	76	55	25
1989/01/21	NA	80	07	35	43	73
1989/01/28	NA	29	54	40	85	87
1989/02/04	NA	31	20	53	09	48
1989/02/11	NA	32	16	27	76	22
1989/02/18	NA	22	63	83	16	15
1989/02/25	NA	07	21	26	08	51
1989/03/04	NA	13	27	49	66	46
1989/03/11	NA	03	72	32	50	20
1989/03/18	NA	60	22	03	79	61
1989/03/25	NA	19	06	53	34	40
1989/04/01	NA	73	89	45	63	24
1989/04/08	NA	59	62	50	02	03
1989/04/15	NA	66	89	54	77	63
1989/04/22	NA	15	79	84	73	61
1989/04/29	NA	66	51	47	21	72
1989/05/06	NA	58	28	34	61	82
1989/05/13	NA	15	24	84	67	78
1989/05/20	NA	31	39	23	53	71
1989/05/27	NA	50	13	38	64	68
1989/06/03	NA	09	57	23	48	63
1989/06/10	NA	45	72	15	11	24
1989/06/17	NA	04	54	31	11	72
1989/06/24	NA	80	22	07	65	08
1989/07/01	NA	03	31	68	73	34
1989/07/08	NA	23	19	49	83	43
1989/07/15	NA	56	48	89	42	28
1989/07/22	NA	72	40	87	71	45
1989/07/29	NA	27	44	76	66	28
1989/08/05	NA	50	54	04	71	22
1989/08/12	NA	41	47	81	18	05
1989/08/19	NA	49	84	51	87	18
1989/08/26	NA	64	56	41	05	14
1989/09/02	NA	59	51	64	83	67
1989/09/09	NA	26	09	01	79	02
1989/09/16	NA	59	69	88	06	56
1989/09/23	NA	35	54	71	86	27
1989/09/30	NA	16	60	73	80	15
1989/10/07	NA	07	30	29	49	04
1989/10/14	NA	45	19	55	16	35
1989/10/21	NA	57	07	25	74	33
1989/10/28	NA	03	07	64	10	20
1989/11/04	NA	10	75	22	19	55
1989/11/11	NA	41	31	10	15	62
1989/11/18	NA	37	46	76	45	90
1989/11/25	NA	54	60	40	44	17
1989/12/02	NA	56	64	18	29	10
1989/12/09	NA	88	81	06	80	83
1989/12/16	NA	72	82	50	59	38
1989/12/23	NA	77	75	59	69	84
1989/12/30	NA	75	08	74	24	61
1990/01/06	NA	70	51	47	67	64
1990/01/13	NA	09	85	12	77	78
1990/01/20	NA	58	89	17	61	87
1990/01/27	NA	17	70	64	05	89
1990/02/03	NA	26	25	75	47	86
1990/02/10	NA	21	90	11	01	44
1990/02/17	NA	48	45	19	58	18
1990/02/24	NA	70	52	28	88	04
1990/03/03	NA	35	11	36	84	85
1990/03/10	NA	51	11	01	13	65
1990/03/17	NA	12	68	52	41	21
1990/03/24	NA	70	44	18	19	22
1990/03/31	NA	50	28	02	10	68
1990/04/07	NA	59	42	11	33	71
1990/04/14	NA	19	90	05	27	86
1990/04/21	NA	90	88	44	64	53
1990/04/28	NA	86	63	56	52	80
1990/05/05	NA	63	34	46	81	35
1990/05/12	NA	22	90	17	45	87
1990/05/19	NA	07	30	34	22	56
1990/05/26	NA	87	24	32	37	21
1990/06/02	NA	69	08	67	46	47
1990/06/09	NA	63	13	30	56	17
1990/06/16	NA	78	37	74	21	85
1990/06/23	NA	14	79	56	27	90
1990/06/30	NA	29	56	26	71	42
1990/07/07	NA	83	49	42	44	77
1990/07/14	NA	32	02	41	19	64
1990/07/21	NA	86	39	56	80	01
1990/07/28	NA	43	51	47	38	50
1990/08/04	NA	02	54	80	60	28
1990/08/11	NA	24	56	71	07	69
1990/08/18	NA	20	34	07	83	78
1990/08/25	NA	02	40	14	86	48
1990/09/01	NA	29	26	12	01	45
1990/09/08	NA	51	85	07	39	01
1990/09/15	NA	22	59	30	27	25
1990/09/22	NA	79	86	43	14	40
1990/09/29	NA	48	38	10	79	81
1990/10/06	NA	63	22	76	74	28
1990/10/13	NA	87	18	73	36	12
1990/10/20	NA	32	11	25	59	63
1990/10/27	NA	27	20	75	19	17
1990/11/03	NA	10	52	19	36	28
1990/11/10	NA	05	76	02	63	53
1990/11/17	NA	10	09	33	56	37
1990/11/24	NA	71	79	67	45	74
1990/12/01	NA	87	31	38	20	21
1990/12/08	NA	61	18	40	21	08
1990/12/15	NA	04	03	31	21	58
1990/12/22	NA	73	02	81	30	69
1990/12/29	NA	27	31	87	14	16
1991/01/05	NA	06	68	63	04	77
1991/01/12	NA	41	17	39	35	18
1991/01/19	NA	41	56	58	84	28
1991/01/26	NA	47	59	41	63	56
1991/02/02	NA	56	90	84	40	18
1991/02/09	NA	51	21	17	55	44
1991/02/16	NA	21	25	61	24	29
1991/02/23	NA	16	51	41	64	62
1991/03/02	NA	60	71	47	21	48
1991/03/09	NA	89	88	35	19	02
1991/03/16	NA	59	69	61	62	04
1991/03/23	NA	80	54	20	27	57
1991/03/30	NA	06	63	26	28	85
1991/04/06	NA	55	83	23	50	73
1991/04/13	NA	56	12	42	21	45
1991/04/20	NA	65	33	25	75	63
1991/04/27	NA	58	48	17	87	68
1991/05/04	NA	61	48	07	04	03
1991/05/11	NA	56	26	01	24	55
1991/05/18	NA	60	05	21	88	50
1991/05/25	NA	38	48	68	58	08
1991/06/01	NA	28	34	06	76	33
1991/06/08	NA	23	30	54	81	57
1991/06/15	NA	56	55	17	26	80
1991/06/22	NA	80	03	73	57	85
1991/06/29	NA	39	90	53	24	68
1991/07/06	NA	82	50	80	52	25
1991/07/13	NA	50	79	16	36	17
1991/07/20	NA	05	52	41	09	82
1991/07/27	NA	89	07	11	47	35
1991/08/03	NA	16	78	71	05	33
1991/08/10	NA	65	76	27	32	43
1991/08/17	NA	45	82	35	08	46
1991/08/24	NA	16	50	87	88	78
1991/08/31	NA	09	56	10	79	25
1991/09/07	NA	06	05	04	59	27
1991/09/14	NA	67	80	52	66	14
1991/09/21	NA	57	06	25	02	29
1991/09/28	NA	13	68	54	37	02
1991/10/05	NA	31	09	18	08	02
1991/10/12	NA	10	15	57	77	35
1991/10/19	NA	18	78	37	43	56
1991/10/26	NA	40	45	25	58	39
1991/11/02	NA	49	18	11	16	71
1991/11/09	NA	21	10	41	90	13
1991/11/16	NA	13	17	20	43	45
1991/11/23	NA	09	22	37	74	78
1991/11/30	NA	35	07	38	66	13
1991/12/07	NA	17	20	54	07	69
1991/12/14	NA	63	70	62	81	85
1991/12/21	NA	10	03	54	74	33
1991/12/28	NA	83	06	44	86	07
1992/01/04	NA	26	78	75	74	55
1992/01/11	NA	83	75	53	32	69
1992/01/18	NA	74	87	85	41	01
1992/01/25	NA	02	81	43	29	07
1992/02/01	NA	29	47	76	32	20
1992/02/08	NA	77	39	88	62	57
1992/02/15	NA	68	04	67	21	77
1992/02/22	NA	50	15	03	47	06
1992/02/29	NA	25	27	18	87	31
1992/03/08	NA	67	69	30	53	04
1992/03/14	NA	87	40	81	54	07
1992/03/21	NA	58	70	22	89	87
1992/03/28	NA	08	73	52	16	60
1992/04/04	NA	18	79	43	44	42
1992/04/11	NA	03	40	06	37	55
1992/04/18	NA	72	11	50	71	25
1992/04/25	NA	31	06	53	33	27
1992/05/02	NA	32	36	66	07	23
1992/05/09	NA	81	43	02	74	63
1992/05/16	NA	66	22	73	42	14
1992/05/23	NA	30	38	68	47	77
1992/05/30	NA	81	74	11	52	24
1992/06/06	NA	31	85	69	67	64
1992/06/13	NA	75	65	09	46	36
1992/06/20	NA	72	50	81	27	10
1992/06/27	NA	64	28	47	52	42
1992/07/04	NA	34	47	20	80	58
1992/07/11	NA	74	09	61	13	16
1992/07/18	NA	37	53	66	02	63
1992/07/25	NA	55	07	23	09	39
1992/08/01	NA	57	47	63	62	23
1992/08/08	NA	68	18	57	86	88
1992/08/15	NA	51	85	18	78	45
1992/08/22	NA	20	03	59	44	34
1992/08/29	NA	51	72	65	29	88
1992/09/05	NA	61	04	83	71	90
1992/09/12	NA	58	61	78	30	22
1992/09/19	NA	20	04	77	19	05
1992/09/26	NA	74	18	13	89	82
1992/10/03	NA	18	05	69	68	33
1992/10/10	NA	16	60	84	13	40
1992/10/17	NA	78	29	38	88	45
1992/10/24	NA	22	32	03	56	72
1992/10/31	NA	26	53	67	60	44
1992/11/07	NA	20	59	62	03	85
1992/11/14	NA	32	04	54	31	49
1992/11/21	NA	03	19	33	12	77
1992/11/28	NA	38	58	10	06	57
1992/12/05	NA	59	36	70	11	66
1992/12/12	NA	80	61	50	84	39
1992/12/19	NA	11	38	87	42	04
1992/12/26	NA	77	36	52	41	24
1993/01/02	NA	54	70	47	43	09
1993/01/09	NA	50	57	10	62	87
1993/01/16	NA	80	02	58	29	82
1993/01/23	NA	29	59	89	69	33
1993/01/30	NA	08	43	27	45	35
1993/02/06	NA	19	54	65	77	15
1993/02/13	NA	90	88	08	13	87
1993/02/20	NA	65	58	29	45	68
1993/02/27	NA	86	88	05	23	69
1993/03/06	NA	17	86	74	50	90
1993/03/13	NA	11	28	41	80	42
1993/03/20	NA	73	37	03	53	89
1993/03/27	NA	24	16	84	27	21
1993/04/03	NA	73	13	49	78	29
1993/04/10	NA	20	85	14	25	65
1993/04/17	NA	16	40	63	35	72
1993/04/24	NA	63	22	41	15	71
1993/05/03	NA	14	10	85	36	17
1993/05/08	NA	42	75	55	34	58
1993/05/15	NA	53	77	35	69	56
1993/05/22	NA	42	43	40	32	64
1993/05/29	NA	65	09	46	45	44
1993/06/05	NA	35	73	59	22	70
1993/06/12	NA	69	24	60	06	32
1993/06/19	NA	09	56	43	88	22
1993/06/26	NA	20	67	59	04	26
1993/07/03	NA	83	57	60	46	31
1993/07/10	NA	40	56	16	79	06
1993/07/17	NA	90	70	57	32	35
1993/07/24	NA	32	33	69	70	83
1993/07/31	NA	62	02	34	73	49
1993/08/07	NA	20	32	82	72	42
1993/08/14	NA	20	49	16	64	09
1993/08/21	NA	35	81	15	48	83
1993/08/28	NA	27	58	31	63	39
1993/09/04	NA	19	17	12	72	60
1993/09/11	NA	84	43	83	56	79
1993/09/18	NA	42	27	49	68	71
1993/09/25	NA	85	16	72	75	86
1993/10/02	NA	34	77	88	83	09
1993/10/09	NA	01	39	03	21	19
1993/10/16	NA	05	78	34	70	60
1993/10/23	NA	88	04	47	38	85
1993/10/30	NA	32	49	87	58	15
1993/11/06	NA	01	14	41	56	77
1993/11/13	NA	28	88	65	38	27
1993/11/20	NA	75	06	26	29	77
1993/11/27	NA	07	88	87	84	26
1993/12/04	NA	52	44	79	86	40
1993/12/11	NA	18	32	25	82	35
1993/12/18	NA	18	10	89	61	75
1993/12/27	NA	83	48	75	04	23
1994/01/03	NA	52	12	32	22	48
1994/01/08	NA	43	29	24	17	59
1994/01/15	NA	56	31	58	74	08
1994/01/22	NA	46	49	21	64	65
1994/01/29	NA	57	25	23	66	35
1994/02/05	NA	49	64	06	55	31
1994/02/12	NA	52	11	05	16	81
1994/02/19	NA	85	69	20	16	05
1994/02/26	NA	56	76	45	57	62
1994/03/05	NA	04	38	61	65	14
1994/03/12	NA	16	19	78	27	51
1994/03/19	NA	23	20	58	24	55
1994/03/26	NA	69	35	72	52	89
1994/04/02	NA	11	46	69	16	83
1994/04/09	NA	02	17	04	23	33
1994/04/16	NA	26	53	24	78	61
1994/04/23	NA	87	63	21	72	78
1994/04/30	NA	31	68	54	80	16
1994/05/07	NA	46	70	03	71	17
1994/05/14	NA	22	62	72	43	38
1994/05/21	NA	12	46	38	31	05
1994/05/28	NA	56	12	46	10	71
1994/06/04	NA	79	68	34	60	24
1994/06/11	NA	66	33	86	10	68
1994/06/18	NA	43	46	76	90	81
1994/06/25	NA	06	39	23	71	86
1994/07/02	NA	74	24	43	83	08
1994/07/09	NA	53	41	86	58	65
1994/07/16	NA	20	53	64	87	06
1994/07/23	NA	76	58	09	06	90
1994/07/30	NA	46	33	53	19	13
1994/08/06	NA	73	06	19	83	32
1994/08/13	NA	81	37	22	52	47
1994/08/20	NA	48	39	65	38	78
1994/08/27	NA	66	77	15	62	12
1994/09/03	NA	68	76	79	20	71
1994/09/10	NA	28	24	02	47	66
1994/09/17	NA	82	39	25	16	50
1994/09/24	NA	61	65	07	35	15
1994/10/01	NA	66	44	71	63	30
1994/10/08	NA	66	64	21	82	45
1994/10/15	NA	41	42	28	78	84
1994/10/22	NA	47	32	31	76	86
1994/10/29	NA	31	49	32	29	25
1994/11/05	NA	55	13	40	38	31
1994/11/12	NA	29	04	63	90	47
1994/11/19	NA	64	55	18	78	25
1994/11/26	NA	09	81	59	60	04
1994/12/03	NA	20	45	23	80	67
1994/12/10	NA	67	11	42	70	05
1994/12/17	NA	35	74	71	44	02
1994/12/24	NA	58	15	56	65	13
1994/12/31	NA	41	69	90	45	48
1995/01/07	NA	18	41	73	77	34
1995/01/14	NA	47	87	23	21	40
1995/01/21	NA	09	22	49	21	83
1995/01/28	NA	40	42	75	68	86
1995/02/04	NA	06	88	33	75	35
1995/02/11	NA	67	49	78	04	85
1995/02/18	NA	16	81	11	71	40
1995/02/25	NA	23	82	85	71	86
1995/03/04	NA	54	63	87	53	28
1995/03/11	NA	14	60	63	12	37
1995/03/18	NA	42	87	88	39	22
1995/03/25	NA	04	51	64	30	74
1995/04/01	NA	56	23	31	60	10
1995/04/08	NA	72	61	21	36	07
1995/04/15	NA	12	72	62	37	46
1995/04/22	NA	16	46	27	13	05
1995/04/29	NA	29	58	47	63	74
1995/05/06	NA	18	73	06	26	79
1995/05/13	NA	15	61	71	14	85
1995/05/20	NA	76	03	38	15	33
1995/05/27	NA	61	49	72	01	36
1995/06/03	NA	75	74	18	71	03
1995/06/10	NA	88	80	58	25	82
1995/06/17	NA	30	40	03	18	05
1995/06/24	NA	29	71	86	14	76
1995/07/01	NA	33	83	24	25	37
1995/07/08	NA	36	23	70	02	42
1995/07/15	NA	62	80	44	63	53
1995/07/22	NA	19	67	23	48	73
1995/07/29	NA	56	25	68	76	87
1995/08/05	NA	45	77	26	02	47
1995/08/12	NA	83	75	07	32	08
1995/08/19	NA	51	82	12	03	08
1995/08/26	NA	07	60	32	28	83
1995/09/02	NA	63	72	07	41	75
1995/09/09	NA	87	27	82	75	41
1995/09/16	NA	49	68	70	41	66
1995/09/23	NA	42	02	04	08	82
1995/09/30	NA	53	02	36	54	34
1995/10/07	NA	58	86	61	79	08
1995/10/14	NA	87	08	79	76	89
1995/10/21	NA	51	15	01	18	36
1995/10/28	NA	38	45	85	77	86
1995/11/04	NA	27	25	57	33	10
1995/11/11	NA	43	26	41	50	02
1995/11/18	NA	32	35	12	24	43
1995/11/25	NA	68	25	38	75	63
1995/12/02	NA	26	25	66	37	86
1995/12/09	NA	59	06	74	40	17
1995/12/16	NA	87	44	64	20	06
1995/12/23	NA	49	32	87	88	46
1995/12/30	NA	08	68	54	16	90
1996/01/08	NA	16	33	62	27	10
1996/01/13	NA	06	23	32	01	13
1996/01/20	NA	56	85	55	79	46
1996/01/27	NA	08	88	51	30	22
1996/02/03	NA	03	01	81	60	07
1996/02/10	NA	63	54	68	78	17
1996/02/17	NA	34	14	27	84	04
1996/02/24	NA	69	45	71	44	26
1996/03/02	NA	71	79	52	49	82
1996/03/09	NA	52	22	63	73	69
1996/03/16	NA	12	74	50	08	32
1996/03/23	NA	72	42	63	21	22
1996/03/30	NA	37	65	53	59	56
1996/04/06	NA	79	21	67	35	73
1996/04/13	NA	04	63	84	82	19
1996/04/20	NA	50	39	19	21	37
1996/04/27	NA	36	64	88	76	89
1996/05/04	NA	05	60	25	15	37
1996/05/11	NA	53	23	73	63	57
1996/05/18	NA	09	43	16	76	89
1996/05/25	NA	73	58	46	63	30
1996/06/01	NA	76	37	75	54	79
1996/06/08	NA	74	51	68	14	17
1996/06/15	NA	90	27	33	09	29
1996/06/22	NA	69	09	30	11	36
1996/06/29	NA	18	30	67	32	39
1996/07/06	NA	67	13	33	54	81
1996/07/13	NA	02	13	77	82	10
1996/07/20	NA	59	56	72	76	19
1996/07/27	NA	89	16	28	77	29
1996/08/03	NA	42	04	65	34	24
1996/08/10	NA	36	23	29	31	81
1996/08/17	NA	39	03	55	24	38
1996/08/24	NA	53	03	16	18	32
1996/08/31	NA	75	24	25	33	43
1996/09/07	NA	84	64	57	21	42
1996/09/14	NA	62	76	36	51	87
1996/09/21	NA	28	55	74	67	89
1996/09/28	NA	20	73	63	37	42
1996/10/05	NA	07	68	80	76	10
1996/10/12	NA	03	88	69	31	63
1996/10/19	NA	61	31	16	75	08
1996/10/26	NA	26	47	53	70	08
1996/11/02	NA	59	50	52	40	54
1996/11/09	NA	20	36	28	49	13
1996/11/16	NA	03	04	87	86	34
1996/11/23	NA	03	48	61	71	86
1996/11/30	NA	10	07	76	16	04
1996/12/07	NA	37	02	44	59	39
1996/12/14	NA	50	86	47	70	10
1996/12/21	NA	61	25	14	70	85
1996/12/28	NA	80	67	33	13	34
1997/01/04	NA	78	22	84	04	71
1997/01/11	NA	62	11	70	67	63
1997/01/18	NA	63	71	46	36	57
1997/01/25	NA	27	59	26	85	15
1997/02/01	NA	77	63	67	07	54
1997/02/08	NA	19	55	08	61	57
1997/02/15	NA	28	77	88	46	15
1997/02/22	NA	24	09	56	21	87
1997/03/01	NA	60	11	46	69	85
1997/03/08	NA	32	28	03	41	20
1997/03/12	NA	56	43	61	44	04
1997/03/15	NA	82	41	39	33	24
1997/03/19	NA	40	12	68	45	11
1997/03/22	NA	06	23	25	60	82
1997/03/26	NA	79	63	22	34	52
1997/03/29	NA	64	59	03	45	38
1997/04/02	NA	29	57	86	09	28
1997/04/05	NA	59	87	09	35	30
1997/04/09	NA	18	34	32	55	42
1997/04/12	NA	54	44	73	34	08
1997/04/16	NA	03	69	86	27	01
1997/04/19	NA	16	58	71	60	63
1997/04/23	NA	06	44	52	36	11
1997/04/26	NA	27	83	57	22	05
1997/04/30	NA	74	49	32	82	76
1997/05/03	NA	68	60	59	15	25
1997/05/07	NA	84	42	06	02	13
1997/05/10	NA	28	09	31	12	70
1997/05/14	NA	80	06	71	78	26
1997/05/17	NA	82	19	45	44	16
1997/05/21	NA	01	61	74	85	46
1997/05/24	NA	88	10	13	79	26
1997/05/28	NA	82	54	06	74	42
1997/05/31	NA	79	88	40	33	18
1997/06/04	NA	07	09	87	65	27
1997/06/07	NA	45	43	02	87	23
1997/06/11	NA	25	81	41	05	53
1997/06/14	NA	34	54	26	67	73
1997/06/18	NA	49	12	42	65	86
1997/06/21	NA	88	64	47	09	05
1997/06/25	NA	20	83	85	37	74
1997/06/28	NA	60	62	18	54	69
1997/07/02	NA	53	28	04	57	42
1997/07/05	NA	33	89	84	63	61
1997/07/09	NA	62	49	89	07	65
1997/07/12	NA	74	40	85	28	54
1997/07/16	NA	24	47	44	60	11
1997/07/19	NA	49	08	70	33	56
1997/07/23	NA	61	70	68	14	56
1997/07/26	NA	50	88	25	02	87
1997/07/30	NA	19	90	46	55	73
1997/08/02	NA	18	36	74	40	05
1997/08/06	NA	87	48	26	57	27
1997/08/09	NA	24	46	39	54	82
1997/08/13	NA	29	03	18	12	49
1997/08/16	NA	41	27	31	55	44
1997/08/20	NA	67	53	12	84	90
1997/08/23	NA	04	06	46	31	22
1997/08/27	NA	31	24	66	55	71
1997/08/30	NA	62	06	13	71	56
1997/09/03	NA	30	04	01	18	87
1997/09/06	NA	55	75	51	43	29
1997/09/10	NA	87	03	75	34	27
1997/09/13	NA	65	21	84	51	66
1997/09/17	NA	69	44	56	11	62
1997/09/20	NA	07	89	24	17	63
1997/09/24	NA	69	88	02	60	12
1997/09/27	NA	72	84	74	45	02
1997/10/01	NA	57	08	79	59	31
1997/10/04	NA	12	36	41	42	44
1997/10/08	NA	60	09	34	07	56
1997/10/11	NA	03	78	05	25	85
1997/10/15	NA	12	90	80	86	08
1997/10/18	NA	03	82	55	90	66
1997/10/22	NA	33	67	54	59	86
1997/10/25	NA	73	59	28	34	39
1997/10/29	NA	14	59	41	55	42
1997/11/03	NA	45	52	55	20	36
1997/11/05	NA	33	10	78	17	87
1997/11/08	NA	03	11	81	04	52
1997/11/12	NA	43	28	76	77	36
1997/11/15	NA	54	68	31	21	17
1997/11/19	NA	22	71	40	04	53
1997/11/22	NA	22	52	06	68	62
1997/11/26	NA	60	68	37	41	19
1997/11/29	NA	38	43	59	88	03
1997/12/03	NA	76	72	34	35	45
1997/12/06	NA	29	47	90	17	30
1997/12/10	NA	01	83	71	32	42
1997/12/13	NA	62	34	87	08	60
1997/12/17	NA	80	60	49	74	22
1997/12/20	NA	27	69	18	49	46
1997/12/24	NA	13	30	35	61	12
1997/12/27	NA	55	07	67	68	71
1997/12/31	NA	86	17	55	73	62
1998/01/03	NA	29	82	70	72	76
1998/01/07	NA	66	29	31	40	20
1998/01/10	NA	86	07	23	13	55
1998/01/14	NA	37	80	45	12	49
1998/01/17	NA	29	58	04	75	73
